CustomerID,Recency,Frequency,MonetaryTotal,Cluster,Churn
12565,282,2,131.17000000000002,0,1
12582,239,2,511.3599999999999,0,1
14231,179,5,822.0600000000001,0,1
17867,30,8,622.7500000000002,2,0
14880,77,3,706.1900000000002,2,0
15121,50,2,457.72,2,0
17117,288,1,116.2,0,1
12945,288,1,462.9500000000001,0,1
18056,288,1,363.65,0,1
16072,288,1,584.32,0,1
16838,197,3,582.9000000000001,0,1
15543,288,1,127.86,0,1
13751,288,1,296.25,0,1
15847,38,2,389.2699999999999,2,0
13851,96,3,2651.46,2,1
13501,243,2,1310.47,0,1
12633,59,5,2140.63,2,0
13345,277,2,377.6,0,1
13870,2,10,2751.2500000000005,2,0
17034,16,4,734.5699999999999,2,0
16592,4,19,4073.2800000000007,2,0
15712,9,5,1072.36,2,0
13362,3,5,3085.49,2,0
14470,12,2,461.19000000000005,2,0
17388,78,4,1259.5600000000002,2,0
16841,37,7,1774.62,2,0
13753,288,1,741.26,0,1
13666,60,3,84.65,2,0
12361,287,1,189.9,0,1
14481,165,2,636.51,0,1
13792,66,2,195.54999999999995,2,0
17663,26,9,1788.2700000000004,2,0
13973,287,1,264.7,0,1
15990,44,2,792.1100000000001,2,0
13493,275,2,618.63,0,1
13684,286,2,64.23,0,1
13261,269,2,944.1,0,1
16598,277,2,140.70000000000002,0,1
14147,49,3,468.4,2,0
15951,1,3,669.5699999999999,2,0
13971,9,11,2702.2200000000003,2,0
17516,15,5,768.08,2,0
13630,5,11,1995.68,2,0
14157,20,3,400.43,2,0
13636,37,6,941.62,2,0
13610,12,9,1115.43,2,0
14745,113,6,1167.1600000000003,2,1
12781,21,5,707.7200000000001,2,0
14036,285,1,626.65,0,1
16057,4,10,2140.22,2,0
15724,201,3,212.3,0,1
12458,71,2,947.4,2,0
12598,10,9,3002.6800000000003,2,0
13675,151,2,486.8200000000001,0,1
14227,26,15,3315.7100000000005,2,0
16668,15,6,306.72,2,0
16667,68,2,570.13,2,0
13509,9,7,979.72,2,0
15874,63,9,4330.67,2,0
16187,32,17,6841.24,2,0
16339,284,1,109.95000000000002,0,1
12509,284,1,176.5,0,1
14046,284,1,154.99,0,1
13292,39,2,578.9399999999999,2,0
16427,263,2,241.06,0,1
14056,1,29,8124.4,2,0
15656,45,4,748.5,2,0
12811,261,3,514.8499999999999,0,1
16518,61,3,480.9200000000001,2,0
17165,284,1,158.68,0,1
17462,51,3,662.9399999999999,2,0
14620,204,3,393.2800000000001,0,1
14740,191,4,1423.2099999999996,0,1
16462,64,4,102.0,2,0
12428,26,12,7877.2,2,0
16078,284,1,79.2,0,1
16915,9,6,621.6800000000001,2,0
15676,9,5,3324.09,2,0
15709,284,1,133.25,0,1
15241,67,9,1738.59,2,0
12933,24,4,606.28,2,0
15092,215,2,457.81,0,1
12679,52,9,1058.67,2,0
15319,284,1,204.5,0,1
16212,19,3,681.19,2,0
15257,281,2,232.15,0,1
14656,169,2,291.05,0,1
13884,7,6,781.3000000000002,2,0
12866,283,1,559.12,0,1
13166,282,2,414.7000000000001,0,1
16389,53,5,1362.2699999999998,2,0
15416,65,5,3974.37,2,0
15733,283,1,162.3,0,1
16678,3,17,3013.83,2,0
12834,283,1,312.38,0,1
13722,120,4,2369.16,2,1
14934,73,3,1888.84,2,0
15067,78,3,1744.76,2,0
16128,18,5,1880.22,2,0
17770,199,5,1143.2699999999998,0,1
15622,3,16,3224.53,2,0
14473,74,2,234.34,2,0
15104,167,3,1002.54,0,1
15643,179,6,647.4000000000001,0,1
16792,282,2,110.38,0,1
15031,4,4,668.1400000000001,2,0
15636,90,2,724.76,2,0
12873,282,1,374.0,0,1
17923,282,1,207.50000000000003,0,1
16217,235,4,259.39,0,1
17738,19,5,1863.35,2,0
17426,4,7,5022.26,2,0
16957,239,2,416.64,0,1
16571,3,5,1285.2199999999998,2,0
14483,150,2,129.2,0,1
15087,282,1,306.94,0,1
16709,85,5,3029.8700000000003,2,0
17856,2,6,1393.79,2,0
15053,5,3,697.7900000000001,2,0
18218,206,4,626.38,0,1
16159,282,1,348.2000000000001,0,1
17995,282,1,76.1,0,1
17374,219,2,495.7699999999999,0,1
17789,281,1,225.9,0,1
17416,30,9,6838.34,2,0
17652,25,18,4737.13,2,0
13476,179,4,1092.77,0,1
12817,281,1,166.04,0,1
15393,16,2,231.86,2,0
13014,3,16,3365.4300000000003,2,0
17508,281,1,387.31,0,1
13931,86,3,1230.93,2,0
12541,30,3,981.1800000000002,2,0
13382,281,1,222.99,0,1
15220,52,7,1758.9199999999998,2,0
14570,281,2,218.06,0,1
14447,19,5,1163.2300000000002,2,0
13557,28,2,584.06,2,0
16449,191,3,674.6900000000002,0,1
12547,198,2,207.8,0,1
17325,280,1,96.8,0,1
14995,39,2,233.23,2,0
16414,22,2,126.25,2,0
15681,18,6,946.36,2,0
14670,280,2,411.53,0,1
15675,81,3,323.69,2,0
12584,4,18,1893.9500000000005,2,0
17535,280,1,164.39999999999998,0,1
15400,92,6,666.7,2,1
14903,21,10,2744.48,2,0
14499,26,3,815.3199999999999,2,0
18211,26,5,600.07,2,0
14504,47,4,673.26,2,0
15572,5,7,2552.86,2,0
17107,33,7,10380.43,2,0
14247,278,1,136.76999999999998,0,1
15554,278,1,217.2,0,1
14915,86,3,258.83000000000004,2,0
16136,60,3,709.3800000000002,2,0
18280,278,1,180.6,0,1
12614,278,1,315.6,0,1
13344,68,3,2543.7200000000007,2,0
16621,52,4,813.4800000000001,2,0
16225,45,5,1096.3200000000002,2,0
14214,31,7,1000.23,2,0
14012,278,1,328.8,0,1
16356,198,4,210.32,0,1
17654,277,1,117.55,0,1
15026,80,3,469.0,2,0
16517,277,1,162.70000000000005,0,1
14817,200,2,1110.34,0,1
17092,50,4,1777.7800000000002,2,0
16242,8,8,3598.26,2,0
15869,277,2,149.64,0,1
17817,4,3,387.68,2,0
15234,277,1,197.00000000000009,0,1
15764,81,10,3245.47,2,0
15806,46,3,784.5799999999999,2,0
15819,49,4,1905.4500000000005,2,0
14586,227,3,134.16000000000005,0,1
15944,277,1,325.1,0,1
13340,45,7,10736.48,2,0
16917,277,1,391.52,0,1
14407,107,9,2111.08,2,1
13908,80,5,2347.05,2,0
12758,117,2,2791.59,2,1
13975,31,7,2503.23,2,0
14730,1,8,2005.06,2,0
12623,276,1,305.1,0,1
14367,8,19,9167.82,2,0
13373,61,3,3312.2500000000005,2,0
16712,9,11,3645.43,2,0
17639,276,1,108.5,0,1
16426,2,10,1908.25,2,0
16495,3,3,684.41,2,0
14336,17,4,1614.91,2,0
14507,24,7,1368.1799999999998,2,0
12759,52,3,1531.4400000000005,2,0
17049,3,11,5594.780000000001,2,0
15206,10,4,420.3,2,0
14013,110,3,473.02,2,1
14645,157,2,597.0899999999999,0,1
15071,94,2,982.07,2,1
14112,23,12,2774.17,2,0
13026,1,8,936.15,2,0
12881,276,1,298.0,0,1
17864,13,3,597.5,2,0
14936,9,9,8117.420000000002,2,0
17138,276,1,380.5,0,1
16572,127,4,999.7,2,1
14165,276,1,122.54,0,1
15367,57,5,1867.69,2,0
14291,2,12,3873.3,2,0
15632,16,10,3147.3100000000004,2,0
14297,18,6,1284.06,2,0
13899,16,2,388.52,2,0
16471,275,1,223.95,0,1
18183,218,6,600.5200000000001,0,1
14603,275,1,660.0,0,1
18173,87,4,2106.8400000000006,2,0
14854,78,8,2749.8900000000003,2,0
16625,275,1,333.08,0,1
14064,29,7,1188.32,2,0
15308,271,2,302.27,0,1
18086,274,1,101.34,0,1
14350,271,2,258.7,0,1
14930,109,3,2372.86,2,1
16080,82,3,176.60000000000002,2,0
14727,274,1,268.58,0,1
16778,74,2,245.94,2,0
14077,41,5,499.4200000000001,2,0
16808,99,2,288.42,2,1
16475,88,4,544.3,2,0
13265,53,5,2107.6600000000003,2,0
12520,79,6,2582.51,2,0
15049,274,1,121.17000000000002,0,1
18149,51,3,612.0799999999999,2,0
13654,43,6,2707.33,2,0
16652,54,11,6654.26,2,0
16766,273,2,1145.5999999999997,0,1
16801,163,5,867.83,0,1
17164,33,8,2466.4,2,0
13226,273,1,108.21,0,1
13043,254,2,471.5700000000001,0,1
14352,157,4,1078.9600000000005,0,1
17351,36,3,587.15,2,0
16768,48,5,458.04,2,0
16693,69,2,482.01,2,0
13956,5,5,1026.42,2,0
13708,271,1,296.88,0,1
15918,191,2,334.23,0,1
15671,19,10,2635.49,2,0
14962,271,1,126.70000000000002,0,1
16807,143,3,1121.59,0,1
15125,25,23,11117.05,2,0
16871,22,7,2761.49,2,0
12901,9,36,16293.1,2,0
13452,259,2,590.0,0,1
15493,33,7,1967.25,2,0
16005,12,4,615.3900000000001,2,0
15388,270,1,140.54,0,1
16804,23,3,536.99,2,0
13499,18,7,1146.96,2,0
15047,270,1,343.61999999999995,0,1
14193,68,2,853.3900000000001,2,0
17542,270,1,170.75,0,1
17080,22,3,285.5,2,0
16392,270,1,221.19,0,1
15106,18,7,1407.73,2,0
16214,171,3,1062.75,0,1
13716,269,1,138.28,0,1
15150,17,11,5303.969999999999,2,0
16061,269,1,-29.95,0,1
14226,29,7,2201.64,2,0
13121,269,2,254.73,0,1
16297,213,4,275.4000000000001,0,1
12994,4,5,902.22,2,0
16152,269,1,1829.04,0,1
14636,36,2,609.8500000000001,2,0
16040,65,3,1313.5500000000002,2,0
15793,9,4,948.96,2,0
13358,269,1,439.03,0,1
12849,31,2,1050.89,2,0
15182,154,2,622.8499999999998,0,1
13299,268,1,142.5,0,1
16383,75,2,668.3599999999998,2,0
15381,214,2,596.85,0,1
12597,19,5,3683.13,2,0
15030,72,2,518.28,2,0
12435,80,2,7829.890000000001,2,0
12955,1,14,4734.26,2,0
18189,78,3,1084.34,2,0
13946,79,3,561.57,2,0
17716,23,12,5505.79,2,0
13185,268,1,71.4,0,1
14840,268,1,62.85,0,1
13216,268,1,333.74,0,1
13650,17,7,1809.34,2,0
13533,183,3,270.79,0,1
13268,18,15,3167.6400000000003,2,0
15433,79,3,417.87,2,0
12937,15,4,1504.2700000000002,2,0
17603,50,5,-1165.2999999999995,2,0
16216,267,1,914.9299999999998,0,1
16377,267,1,676.2,0,1
16976,267,1,251.52,0,1
12514,267,1,1017.68,0,1
18210,2,6,2621.38,2,0
13631,100,12,3021.77,2,1
14422,1,6,4263.639999999999,2,0
15648,204,4,599.9,0,1
17725,16,14,3371.13,2,0
15861,12,9,3000.36,2,0
13072,267,1,177.14999999999998,0,1
15695,267,2,409.98,0,1
14110,4,13,5669.650000000001,2,0
14059,267,1,183.6,0,1
16672,2,23,8093.59,2,0
16511,22,3,950.26,2,0
16256,258,2,732.6300000000002,0,1
13591,65,3,1117.1299999999997,2,0
14066,267,1,152.55,0,1
15483,161,4,233.81,0,1
16626,1,20,4379.65,2,0
15019,267,1,265.99999999999994,0,1
18270,38,3,238.95000000000005,2,0
14315,21,7,2456.9800000000005,2,0
17921,64,4,826.52,2,0
14041,266,1,141.41,0,1
17060,266,1,234.24,0,1
16023,46,3,719.81,2,0
17133,16,7,4892.240000000001,2,0
12878,18,3,841.64,2,0
14155,266,1,118.75,0,1
17043,32,4,1735.18,2,0
13046,31,2,629.31,2,0
14633,266,1,344.9000000000001,0,1
12948,16,8,2053.7,2,0
15703,265,1,211.5,0,1
14071,4,9,1307.41,2,0
17134,107,2,425.0,2,1
17795,180,2,350.39,0,1
12902,265,1,138.67999999999998,0,1
16444,46,5,638.7700000000001,2,0
14232,32,8,2043.93,2,0
14693,265,1,172.9,0,1
12407,50,5,1708.1199999999997,2,0
16728,46,4,1054.67,2,0
16096,264,1,320.62,0,1
13985,4,16,7024.530000000001,2,0
13592,36,4,247.96,2,0
15140,52,8,2350.0,2,0
12843,66,9,1680.7600000000002,2,0
14408,11,7,2606.53,2,0
15408,264,1,267.18,0,1
15445,264,1,113.5,0,1
15452,30,3,538.7299999999999,2,0
14223,92,4,975.23,2,1
16619,254,2,204.41,0,1
14762,264,1,300.52,0,1
13934,264,1,922.1,0,1
15669,40,5,677.69,2,0
16384,90,2,584.5,2,0
18224,264,1,158.95000000000002,0,1
14245,176,5,1677.48,0,1
17678,264,1,298.11,0,1
15855,137,5,712.24,2,1
16036,87,2,758.9199999999998,2,0
17763,263,1,15.0,0,1
13262,263,1,200.29,0,1
17152,195,4,1503.5,0,1
14632,263,1,114.56,0,1
13900,183,3,740.9499999999999,0,1
14875,9,5,1448.72,2,0
15132,18,5,977.93,2,0
17272,42,5,2144.53,2,0
16135,263,1,517.5500000000001,0,1
12831,262,1,215.05,0,1
15437,262,1,200.16,0,1
16809,23,6,912.74,2,0
14711,10,12,2838.2,2,0
14377,191,2,617.05,0,1
16374,66,2,473.03,2,0
13196,11,4,1797.78,2,0
15457,262,1,237.07,0,1
12613,31,6,3218.98,2,0
16721,262,1,292.47,0,1
12399,119,4,1108.65,2,1
17733,39,2,692.1899999999999,2,0
17102,262,1,25.5,0,1
15410,84,8,3450.8400000000006,2,0
13239,262,1,329.56,0,1
15449,26,5,971.22,2,0
14870,262,1,327.24999999999994,0,1
13821,145,2,385.64,0,1
17096,9,7,992.68,2,0
12604,79,2,254.18,2,0
12818,178,2,1517.88,0,1
18191,262,1,207.8,0,1
14461,148,3,2103.0599999999995,0,1
13132,262,1,77.3,0,1
16859,106,5,473.14,2,1
15245,134,3,2515.84,2,1
17486,261,1,396.87,0,1
16308,38,4,2560.0,2,0
12564,261,1,456.9,0,1
14607,16,17,11341.1,2,0
13249,92,3,711.41,2,1
15644,166,4,812.9999999999999,0,1
14075,5,3,942.26,2,0
17250,4,2,384.52,2,0
17966,38,5,1098.4299999999998,2,0
14129,2,5,1123.86,2,0
15651,37,3,646.3,2,0
13035,58,3,886.6299999999999,2,0
13341,261,1,775.8499999999999,0,1
13512,261,1,251.21,0,1
16620,4,2,178.96,2,0
17698,261,1,154.95,0,1
14267,151,7,1279.09,0,1
13736,5,3,724.0,2,0
16022,260,1,628.2800000000002,0,1
14235,10,6,3093.86,2,0
16769,260,1,380.39,0,1
17754,1,6,1739.9199999999998,2,0
12408,33,9,2842.57,2,0
16063,260,1,335.32000000000005,0,1
15178,260,1,40.5,0,1
14348,260,1,409.57,0,1
15815,64,5,2100.6,2,0
13695,31,15,2504.13,2,0
17979,36,5,737.81,2,0
13139,16,8,5055.790000000001,2,0
12545,75,2,1000.39,2,0
14758,145,4,1484.06,0,1
14536,260,1,171.8,0,1
13662,86,7,879.08,2,0
17946,233,2,149.58,0,1
13743,3,8,1340.15,2,0
18078,217,2,336.13,0,1
16780,100,2,425.19,2,1
18273,2,3,204.0,2,0
15045,152,3,633.66,0,1
17625,18,4,2047.0,2,0
13357,257,1,609.95,0,1
16777,80,2,226.35,2,0
14476,257,1,215.7,0,1
16245,24,5,1352.36,2,0
12669,151,4,1607.73,0,1
12792,257,1,400.54,0,1
17765,159,3,371.88,0,1
15083,257,1,88.19999999999999,0,1
18010,257,1,174.79999999999998,0,1
15249,32,15,6657.36,2,0
13760,54,2,286.79,2,0
15624,117,4,588.13,2,1
17749,178,2,674.52,0,1
15068,46,2,553.36,2,0
14538,65,2,388.25,2,0
14851,23,2,511.3499999999999,2,0
14021,155,3,631.9000000000001,0,1
13037,138,3,881.07,2,1
18177,31,7,1314.17,2,0
14128,61,2,637.5000000000002,2,0
17874,185,7,658.2600000000001,0,1
17719,38,18,5367.8,2,0
17931,134,2,408.36,2,1
13803,255,1,277.07000000000005,0,1
17398,115,3,653.38,2,1
15906,20,8,1521.79,2,0
16253,32,3,3665.62,2,0
13439,255,1,283.71,0,1
12888,214,4,313.77,0,1
13588,16,13,2445.12,2,0
12456,44,4,3153.89,2,0
15521,36,13,2574.65,2,0
13720,117,4,799.9,2,1
15674,73,8,1744.0199999999998,2,0
17594,85,2,993.18,2,0
17775,255,1,56.4,0,1
13988,20,9,4098.8,2,0
16657,10,4,933.62,2,0
15424,254,2,383.34,0,1
13316,37,5,5815.49,2,0
16788,123,2,597.4799999999999,2,1
16584,80,3,908.03,2,0
15364,96,2,913.1900000000002,2,1
18108,249,2,264.65,0,1
14272,74,2,437.96,2,0
15980,89,3,2398.86,2,0
15832,254,1,836.7900000000001,0,1
16092,99,5,779.36,2,1
15528,254,1,229.33,0,1
16398,145,4,1631.15,0,1
17088,28,4,1991.01,2,0
17438,247,2,378.30000000000007,0,1
13060,254,1,307.53000000000003,0,1
14790,17,4,745.0600000000001,2,0
14890,254,1,125.65,0,1
16386,29,2,317.2,2,0
14818,74,3,657.8,2,0
13571,13,12,2092.32,2,0
12909,40,8,2128.83,2,0
12619,16,13,3214.8100000000004,2,0
16698,227,2,1998.0,0,1
16681,73,6,1770.34,2,0
13573,50,2,294.4,2,0
14957,253,1,58.49,0,1
13918,50,2,1212.8400000000004,2,0
17212,253,1,226.85,0,1
17781,159,2,188.02,0,1
14886,253,1,364.8,0,1
13626,253,1,257.23,0,1
16609,15,9,5450.960000000001,2,0
16180,100,10,10217.48,2,1
13462,183,2,143.25,0,1
18263,23,4,1211.08,2,0
16960,39,3,507.05,2,0
13841,253,1,85.0,0,1
17701,253,1,417.9500000000001,0,1
12949,31,10,4143.02,2,0
14852,58,6,2836.69,2,0
12569,2,35,4064.99,2,0
13169,64,2,712.88,2,0
16162,252,1,37.4,0,1
15691,252,1,136.8,0,1
14195,202,3,962.7,0,1
13781,251,1,127.84,0,1
17758,19,8,3456.7,2,0
14023,7,2,584.0699999999999,2,0
17669,43,7,3406.72,2,0
16142,250,1,535.3399999999999,0,1
17648,61,5,1789.5500000000002,2,0
13059,250,1,183.4,0,1
16224,57,4,1295.3,2,0
15223,226,3,454.8999999999999,0,1
17886,32,3,899.6099999999999,2,0
13294,190,2,873.74,0,1
15289,29,4,935.1,2,0
18185,249,1,304.25,0,1
17956,249,1,12.75,0,1
15756,61,4,532.96,2,0
14747,248,2,294.29999999999995,0,1
14719,2,6,1592.18,2,0
13015,53,5,3346.28,2,0
16586,249,1,463.95,0,1
16105,249,1,336.96,0,1
14546,4,9,2487.0200000000004,2,0
15442,249,1,594.0,0,1
16906,82,4,579.7700000000003,2,0
14535,59,4,2841.09,2,0
16170,51,7,1880.42,2,0
15244,65,2,631.5699999999999,2,0
16696,135,4,657.9000000000001,2,1
15145,4,4,1194.7300000000002,2,0
17492,248,1,374.57,0,1
13525,15,2,628.78,2,0
17409,185,2,771.8499999999999,0,1
17783,72,2,283.4699999999999,2,0
13863,245,2,299.55999999999995,0,1
13515,73,4,891.12,2,0
15917,248,1,123.1,0,1
17440,148,5,177.1,0,1
17045,113,3,339.43999999999994,2,1
17140,247,1,465.32,0,1
15201,79,11,927.84,2,0
14964,247,1,206.21,0,1
16031,92,2,548.94,2,1
14403,130,5,1426.31,2,1
17042,3,5,1044.38,2,0
13771,64,5,2631.7,2,0
17906,247,1,72.9,0,1
18272,3,7,3064.78,2,0
16144,247,1,175.2,0,1
13731,219,2,610.59,0,1
12580,247,1,415.7000000000001,0,1
14912,17,3,841.52,2,0
15530,22,4,1502.3500000000004,2,0
13950,11,5,728.5600000000001,2,0
13752,124,6,1186.28,2,1
13892,27,4,632.97,2,0
14446,1,4,1039.58,2,0
16209,89,5,2262.6199999999994,2,0
15754,51,4,455.67,2,0
13712,247,1,228.84,0,1
15800,107,2,699.0799999999999,2,1
16469,24,4,650.4300000000001,2,0
13005,174,3,468.9500000000001,0,1
14981,246,1,102.12,0,1
17928,45,2,212.54,2,0
16261,17,4,746.83,2,0
17883,3,4,671.77,2,0
14619,239,2,379.50999999999993,0,1
13995,15,6,1383.49,2,0
16643,246,1,487.51,0,1
14246,111,3,1474.0600000000002,2,1
18040,19,2,357.2,2,0
16837,31,12,3167.73,2,0
15119,246,1,266.4,0,1
16325,44,5,510.5400000000001,2,0
14924,246,1,310.05,0,1
15109,241,2,463.7500000000001,0,1
16623,246,1,129.45,0,1
12999,196,3,455.88,0,1
12717,151,3,980.98,0,1
13962,22,2,169.55,2,0
18036,32,3,405.62,2,0
14958,147,3,499.68,0,1
13562,82,3,1799.33,2,0
15775,245,1,104.9,0,1
17054,28,6,1353.8300000000002,2,0
17268,108,4,763.64,2,1
13548,96,2,682.4100000000001,2,1
13508,244,1,110.97000000000004,0,1
12447,243,1,476.49,0,1
13570,243,1,239.49000000000004,0,1
13232,13,7,1357.6,2,0
18129,243,1,112.55,0,1
13632,25,6,2117.02,2,0
15665,168,2,2242.01,0,1
17550,197,3,267.1600000000001,0,1
15655,233,2,511.3200000000001,0,1
14286,24,5,4595.81,2,0
16188,45,4,981.86,2,0
12656,17,8,3982.72,2,0
15214,2,8,1661.44,2,0
17574,243,1,185.65,0,1
15737,15,12,1121.21,2,0
18080,19,2,1231.5,2,0
14311,225,2,229.71000000000004,0,1
14339,235,4,289.91,0,1
12982,240,2,377.2000000000001,0,1
12701,80,2,797.71,2,0
12596,51,2,618.27,2,0
14273,51,4,559.97,2,0
12363,110,2,552.0,2,1
13549,26,8,916.12,2,0
15414,10,3,774.9,2,0
13203,10,4,869.4599999999999,2,0
14628,91,2,671.9599999999999,2,1
14326,235,2,166.85000000000002,0,1
15935,239,2,416.86,0,1
13655,114,2,932.97,2,1
12910,23,8,3075.0400000000004,2,0
13577,25,5,1658.3,2,0
15251,9,15,10327.11,2,0
14111,14,5,688.6,2,0
17160,31,6,3518.03,2,0
16172,95,5,1140.2100000000005,2,1
17972,242,1,136.04,0,1
12463,46,7,1303.63,2,0
14844,64,4,3189.8100000000004,2,0
17278,241,1,246.04,0,1
15212,239,2,88.94999999999997,0,1
16729,36,26,7076.28,2,0
14998,170,2,429.87,0,1
13484,241,1,313.8,0,1
16697,241,1,112.75,0,1
14931,5,6,964.68,2,0
18236,30,6,882.24,2,0
13740,241,1,350.75,0,1
16454,45,3,-8.15,2,0
15230,239,2,429.6,0,1
15134,15,8,1387.99,2,0
16309,92,3,686.67,2,1
13544,40,2,291.41,2,0
14262,8,8,2618.23,2,0
13134,73,7,1740.63,2,0
17589,60,4,2404.17,2,0
16097,240,1,185.05,0,1
13122,94,2,922.39,2,1
16966,8,10,2148.4700000000003,2,0
17746,235,2,98.8,0,1
16175,94,4,1037.59,2,1
14834,18,8,1698.35,2,0
16348,32,7,1469.45,2,0
15147,219,2,608.65,0,1
16131,52,6,3506.540000000001,2,0
15813,208,2,1303.91,0,1
17058,82,3,1179.89,2,0
17704,169,2,885.1899999999999,0,1
16933,1,5,530.08,2,0
13772,34,3,1132.13,2,0
16249,53,5,1800.0700000000002,2,0
14198,4,7,663.4999999999999,2,0
13989,66,2,1266.08,2,0
17930,36,5,1740.4799999999998,2,0
14154,239,2,1345.62,0,1
14482,18,6,2068.15,2,0
14163,87,4,2445.9100000000003,2,0
14105,85,2,1260.33,2,0
17601,239,1,116.01,0,1
17142,239,1,578.9999999999999,0,1
13811,184,4,591.75,0,1
12457,58,12,1917.78,2,0
15135,233,2,127.14999999999998,0,1
16806,103,4,801.4900000000001,2,1
13952,211,3,3246.091,0,1
13120,239,1,30.6,0,1
12769,239,1,1143.6,0,1
13516,21,3,1389.4100000000003,2,0
14323,115,4,574.26,2,1
18079,45,4,3651.9699999999993,2,0
12639,239,1,486.1,0,1
14700,32,3,2235.3,2,0
15027,31,6,1051.95,2,0
17367,238,1,168.39999999999998,0,1
18213,237,1,232.48,0,1
17029,111,2,716.0,2,1
13220,78,4,819.29,2,0
15985,123,3,1037.42,2,1
16193,237,1,314.45000000000005,0,1
15172,9,5,1624.05,2,0
13692,25,5,1466.8699999999997,2,0
15745,9,6,1071.24,2,0
17582,236,1,175.27,0,1
13474,236,1,229.59,0,1
17697,236,1,338.95000000000005,0,1
16639,25,4,1169.38,2,0
16947,236,1,406.48,0,1
15491,95,7,3090.85,2,1
16617,236,1,151.85000000000002,0,1
15265,151,2,1506.12,0,1
16226,203,3,255.12,0,1
18009,235,2,252.24,0,1
16399,19,2,408.57,2,0
14623,32,6,869.3499999999999,2,0
15625,100,8,1504.56,2,1
18064,133,2,814.0,2,1
15508,189,6,1000.27,0,1
16628,30,6,2183.0400000000004,2,0
13647,10,5,1670.22,2,0
15594,16,6,1767.53,2,0
13479,198,3,291.0,0,1
13735,25,8,2766.18,2,0
13376,99,3,1019.76,2,1
15717,234,1,150.3,0,1
13719,15,5,1041.68,2,0
16633,17,7,2878.15,2,0
13101,234,1,101.19,0,1
15225,234,1,409.4000000000001,0,1
14152,75,3,611.09,2,0
12733,234,1,383.9500000000001,0,1
15436,12,3,1122.5300000000002,2,0
17217,234,1,113.5,0,1
17734,54,3,700.63,2,0
14905,154,3,599.9,0,1
14148,234,1,157.2,0,1
16103,7,6,1429.64,2,0
14626,9,7,2757.07,2,0
14868,3,9,2939.6400000000003,2,0
18246,24,2,596.0999999999999,2,0
13485,233,1,454.24,0,1
15517,233,1,267.03000000000003,0,1
17115,8,5,806.8999999999999,2,0
17120,233,1,307.46000000000004,0,1
16611,186,2,120.99,0,1
15912,178,2,264.61999999999995,0,1
12506,233,1,73.50000000000001,0,1
12670,10,6,2986.15,2,0
17588,100,3,1240.2,2,1
14759,5,3,1625.97,2,0
16185,17,2,529.4100000000001,2,0
13505,68,8,4282.880000000001,2,0
13389,11,3,797.9599999999999,2,0
12354,232,1,1079.4,0,1
17631,2,3,528.3300000000002,2,0
17061,74,12,5116.129999999999,2,0
17718,232,1,139.35,0,1
17630,170,2,503.6,0,1
13223,200,2,163.20000000000002,0,1
16146,157,3,734.1299999999999,0,1
17109,29,8,869.6800000000001,2,0
16587,232,1,225.14999999999995,0,1
12622,232,1,180.09999999999997,0,1
16750,45,5,623.9300000000001,2,0
13482,232,1,184.64,0,1
14512,188,2,275.28,0,1
17670,228,1,205.7,0,1
16834,228,1,413.46,0,1
15108,142,5,1291.75,2,1
16942,13,10,1894.11,2,0
14640,16,8,2042.15,2,0
16823,227,1,358.37999999999994,0,1
15237,2,4,1412.3200000000002,2,0
12573,227,1,160.54,0,1
17854,185,2,311.26,0,1
18220,220,2,297.78000000000003,0,1
17436,2,2,216.3,2,0
16965,227,1,201.19,0,1
12840,144,6,2714.2700000000004,2,1
15891,227,1,524.52,0,1
17187,227,1,203.95,0,1
13637,52,3,810.5,2,0
17991,225,2,93.35,0,1
16418,45,3,675.2700000000002,2,0
16099,50,3,731.8999999999997,2,0
15768,116,4,581.8299999999999,2,1
16637,32,5,1124.59,2,0
14240,30,2,890.3400000000001,2,0
15143,226,1,259.45,0,1
13229,226,1,160.95,0,1
14973,107,3,1314.4499999999998,2,1
14271,226,1,112.32,0,1
15952,34,4,806.5699999999999,2,0
16227,219,2,308.32000000000005,0,1
17893,225,1,112.25,0,1
14022,225,1,440.0,0,1
15210,225,1,331.18,0,1
16370,82,4,1320.56,2,0
15376,40,3,1233.3599999999997,2,0
14655,4,5,1930.15,2,0
17615,130,3,329.6000000000001,2,1
16055,221,1,134.8,0,1
14149,213,3,259.43,0,1
17501,221,2,288.6,0,1
14191,2,14,4660.01,2,0
13282,18,6,1047.84,2,0
15582,25,3,682.9100000000001,2,0
16230,190,2,542.03,0,1
18146,141,2,160.35,0,1
15976,165,2,430.94,0,1
17443,220,1,534.24,0,1
12886,68,3,1351.09,2,0
17974,25,3,740.79,2,0
13524,41,5,680.1800000000001,2,0
17955,199,4,557.3,0,1
15128,60,8,1419.54,2,0
16610,219,1,75.66,0,1
17394,219,1,203.86999999999995,0,1
14173,11,4,450.8400000000001,2,0
16258,45,5,5203.510000000001,2,0
14948,23,7,1066.5700000000002,2,0
17384,19,2,336.4,2,0
16990,219,1,179.0,0,1
13762,204,2,-1.4210854715202004e-14,0,1
12593,109,3,418.0999999999999,2,1
14340,219,1,134.7,0,1
17429,121,4,512.12,2,1
13711,219,2,252.06000000000003,0,1
14515,18,6,2102.09,2,0
16457,218,1,208.36,0,1
17527,54,6,888.86,2,0
14199,218,1,185.4,0,1
